model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
95,Ftrl,128,relu,,4.50000000,10.00000000,0.68780241,0.68763916,0.09949558,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19830868,503641.00000000,4.00000000,39425.00000000,34010.80000000,13.73200000
96,SGD,128,relu,,4.50000000,10.00000000,0.57791945,0.58269860,0.09291768,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20021234,182899.00000000,4.00000000,39425.00000000,39422.30000000,0.00800000
97,Adagrad,128,relu,l1,4.50000000,10.00000000,28.27066650,28.11290588,0.08743160,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17982771,343643.00000000,4.00000000,39425.00000000,39423.00000000,0.00500000
98,Adadelta,128,relu,l1,4.50000000,10.00000000,31.28913174,31.27797832,0.09777071,0.49366667,0.48083402,0.72487464,0.49015873,0.49600529,0.49500000,0.47658574,0.58047539,0.49571429,0.49452381,0.18087440,503828.00000000,4.00000000,39425.00000000,39422.70000000,0.00700000
99,Adam,128,relu,l1,4.50000000,10.00000000,0.65967588,0.65932913,0.09076240,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17060490,503857.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
100,Adamax,128,relu,l1,4.50000000,10.00000000,0.73679022,0.71633632,0.09391365,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17257257,503843.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
101,Ftrl,128,relu,l1,4.50000000,10.00000000,0.69317627,0.69289387,0.10806603,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19430103,503980.00000000,4.00000000,39425.00000000,39236.20000000,0.48000000
102,SGD,128,relu,l1,4.50000000,10.00000000,21.58991909,21.09917831,0.08653491,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17510331,183238.00000000,4.00000000,39425.00000000,39422.30000000,0.00700000
103,Adagrad,128,relu,l2,4.50000000,10.00000000,3.75834801,3.75150449,0.09621158,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17723968,343595.00000000,4.00000000,39425.00000000,39422.10000000,0.00900000
104,Adadelta,128,relu,l2,4.50000000,10.00000000,3.93244491,3.92967668,0.09915447,0.51022222,0.51869431,0.73208260,0.52222222,0.50222222,0.52200000,0.52417498,0.66557175,0.52857143,0.51761905,0.18465648,503780.00000000,4.00000000,39425.00000000,39422.90000000,0.00500000
105,Adam,128,relu,l2,4.50000000,10.00000000,0.57160655,0.61348613,0.09325836,0.78322222,0.85251324,0.81458851,0.89793651,0.70674603,0.74100000,0.82474383,0.78484466,0.87285714,0.65309524,0.18256111,503809.00000000,4.00000000,39425.00000000,39423.10000000,0.00600000
106,Adamax,128,relu,l2,4.50000000,10.00000000,0.87756650,0.88207666,0.09799440,0.76466667,0.84610542,0.78043295,0.92412698,0.65835979,0.72600000,0.82134457,0.75574514,0.90000000,0.61000000,0.20219798,503795.00000000,4.00000000,39425.00000000,39423.60000000,0.00400000
107,Ftrl,128,relu,l2,4.50000000,10.00000000,0.68778843,0.68763375,0.10071831,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18396606,503932.00000000,4.00000000,39425.00000000,39421.20000000,0.01200000
108,SGD,128,relu,l2,4.50000000,10.00000000,3.50221379,3.48792818,0.07922049,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.14734108,183190.00000000,4.00000000,39425.00000000,39422.10000000,0.00900000
109,Adagrad,128,elu,,4.50000000,10.00000000,0.56669703,0.56577487,0.08638391,0.70600000,0.82572798,0.70576462,0.99492064,0.51338624,0.70500000,0.82558219,0.70443594,0.99714286,0.51023810,0.20546365,343301.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
110,Adadelta,128,elu,,4.50000000,10.00000000,0.67989410,0.68028237,0.09512267,0.56233333,0.65055668,0.69518060,0.65984127,0.49732804,0.57600000,0.66439436,0.70150896,0.66857143,0.51428571,0.17279150,503486.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
111,Adam,128,elu,,4.50000000,10.00000000,0.45030369,0.51763574,0.09217603,0.79477778,0.85771983,0.83315989,0.88650794,0.73362434,0.74000000,0.82013017,0.79252354,0.85428571,0.66380952,0.18156993,503515.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
112,Adamax,128,elu,,4.50000000,10.00000000,0.45616972,0.50782229,0.10230594,0.78744444,0.85391667,0.82315764,0.88841270,0.72013228,0.75500000,0.83150741,0.80039202,0.86714286,0.68023810,0.20313318,503501.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
113,Ftrl,128,elu,,4.50000000,10.00000000,0.68773843,0.68757240,0.09724367,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17007966,503638.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
114,SGD,128,elu,,4.50000000,10.00000000,0.52616137,0.53042631,0.09451592,0.72688889,0.83225898,0.73028113,0.96761905,0.56640212,0.71600000,0.82610259,0.72294361,0.96428571,0.55047619,0.20095327,182896.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
115,Adagrad,128,elu,l1,4.50000000,10.00000000,28.27353725,28.11865940,0.09595149,0.70066667,0.82362258,0.70091671,0.99841270,0.50216931,0.70200000,0.82429516,0.70181818,0.99857143,0.50428572,0.20963681,343640.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
116,Adadelta,128,elu,l1,4.50000000,10.00000000,31.32150841,31.31545238,0.09783220,0.50100000,0.54213923,0.70599030,0.48698413,0.51034391,0.49800000,0.54391507,0.69679566,0.49142857,0.50238095,0.17461991,503825.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
117,Adam,128,elu,l1,4.50000000,10.00000000,0.65769073,0.65711909,0.09416120,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18353603,503854.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
118,Adamax,128,elu,l1,4.50000000,10.00000000,0.98352261,0.91150117,0.09817226,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19853001,503840.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
119,Ftrl,128,elu,l1,4.50000000,10.00000000,0.69320310,0.69346793,0.09792342,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18150818,503977.00000000,4.00000000,39425.00000000,39412.80000000,0.03200000
120,SGD,128,elu,l1,4.50000000,10.00000000,21.58167629,21.09751453,0.08291786,0.70333333,0.82452895,0.70358029,0.99571429,0.50841270,0.70200000,0.82387375,0.70263863,0.99571429,0.50619048,0.17053564,183235.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
121,Adagrad,128,elu,l2,4.50000000,10.00000000,3.72081504,3.71738415,0.09966476,0.70022222,0.82321901,0.70096319,0.99714286,0.50227513,0.70200000,0.82450400,0.70141414,1.00000000,0.50333333,0.20037889,343592.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
122,Adadelta,128,elu,l2,4.50000000,10.00000000,3.93535469,3.94156275,0.11364117,0.56277778,0.65387538,0.71030115,0.64158730,0.51023810,0.55700000,0.65402754,0.71007331,0.64000000,0.50166666,0.21119974,503777.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
123,Adam,128,elu,l2,4.50000000,10.00000000,0.62993991,0.64876459,0.09155712,0.77544444,0.84995199,0.79904362,0.90873016,0.68658730,0.74500000,0.82998138,0.77967764,0.89000000,0.64833333,0.19129314,503806.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
124,Adamax,128,elu,l2,4.50000000,10.00000000,1.26611266,1.25624804,0.09125526,0.77555556,0.85001371,0.79883393,0.90857143,0.68687831,0.74300000,0.82870586,0.77746486,0.88857143,0.64595238,0.18216043,503792.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
125,Ftrl,128,elu,l2,4.50000000,10.00000000,0.68775781,0.68759586,0.10413394,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18914607,503929.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
126,SGD,128,elu,l2,4.50000000,10.00000000,3.45724447,3.45250671,0.09065487,0.72355556,0.83129667,0.72576842,0.97285714,0.55735450,0.72100000,0.83069207,0.72261311,0.97714286,0.55023810,0.19074874,183187.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
127,Adagrad,128,sigmoid,,4.50000000,10.00000000,0.61151360,0.61123756,0.09124124,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17967334,343313.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
128,Adadelta,128,sigmoid,,4.50000000,10.00000000,0.77135213,0.76963870,0.09384077,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.18564081,503498.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
129,Adam,128,sigmoid,,4.50000000,10.00000000,0.50775366,0.52590153,0.08548768,0.74600000,0.83500196,0.76828117,0.91873016,0.63084656,0.72400000,0.82016798,0.75517592,0.90285714,0.60476190,0.16496029,503527.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
130,Adamax,128,sigmoid,,4.50000000,10.00000000,0.60247939,0.60149086,0.09337928,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18335104,503513.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
131,Ftrl,128,sigmoid,,4.50000000,10.00000000,0.61149567,0.61133049,0.10421598,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18763802,503650.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
132,SGD,128,sigmoid,,4.50000000,10.00000000,0.61194969,0.61128426,0.09104345,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19474454,182908.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
133,Adagrad,128,sigmoid,l1,4.50000000,10.00000000,28.31738605,28.15845547,0.08708966,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18402703,343652.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
134,Adadelta,128,sigmoid,l1,4.50000000,10.00000000,31.31670933,31.30517597,0.09871833,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.19093871,503837.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
135,Adam,128,sigmoid,l1,4.50000000,10.00000000,0.66174907,0.66135396,0.09880967,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17394538,503866.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
136,Adamax,128,sigmoid,l1,4.50000000,10.00000000,0.65728901,0.65553104,0.09682021,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17706277,503852.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
137,Ftrl,128,sigmoid,l1,4.50000000,10.00000000,0.61690554,0.61652713,0.09933610,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18812101,503989.00000000,4.00000000,39425.00000000,39421.20000000,0.01000000
138,SGD,128,sigmoid,l1,4.50000000,10.00000000,21.60392513,21.11046333,0.09649220,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20509076,183247.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
139,Adagrad,128,sigmoid,l2,4.50000000,10.00000000,3.75441360,3.74811499,0.09042070,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17819190,343604.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
140,Adadelta,128,sigmoid,l2,4.50000000,10.00000000,3.99901998,3.99659140,0.09905350,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.17510478,503789.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
141,Adam,128,sigmoid,l2,4.50000000,10.00000000,0.62619689,0.62447696,0.09983461,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19931102,503818.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
142,Adamax,128,sigmoid,l2,4.50000000,10.00000000,0.80289671,0.78034962,0.09757876,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19883733,503804.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
143,Ftrl,128,sigmoid,l2,4.50000000,10.00000000,0.61155226,0.61133642,0.10577273,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18544905,503941.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
144,SGD,128,sigmoid,l2,4.50000000,10.00000000,3.53302598,3.51420288,0.09104717,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18922384,183199.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
145,Adagrad,128,softmax,,4.50000000,10.00000000,0.68721906,0.68704628,0.09645340,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18034544,343313.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
146,Adadelta,128,softmax,,4.50000000,10.00000000,0.69229721,0.69228901,0.10790522,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.19440005,503498.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
147,Adam,128,softmax,,4.50000000,10.00000000,0.62838119,0.62672414,0.09797640,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17813306,503527.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
148,Adamax,128,softmax,,4.50000000,10.00000000,0.64884703,0.64731440,0.09377084,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18826344,503513.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
149,Ftrl,128,softmax,,4.50000000,10.00000000,0.68752171,0.68734987,0.10352466,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18205051,503650.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
150,SGD,128,softmax,,4.50000000,10.00000000,0.63285046,0.63119174,0.09249625,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18518889,182908.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
151,Adagrad,128,softmax,l1,4.50000000,10.00000000,28.34541206,28.18630238,0.08685613,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15682302,343652.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
152,Adadelta,128,softmax,l1,4.50000000,10.00000000,31.28896942,31.27765827,0.10491793,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.18663561,503837.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
153,Adam,128,softmax,l1,4.50000000,10.00000000,0.67840630,0.67664292,0.09181526,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18956540,503866.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
154,Adamax,128,softmax,l1,4.50000000,10.00000000,0.69803325,0.69649347,0.09976423,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18513312,503852.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
155,Ftrl,128,softmax,l1,4.50000000,10.00000000,0.69296506,0.69224170,0.10150673,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17378795,503989.00000000,4.00000000,39425.00000000,39404.00000000,0.05300000
156,SGD,128,softmax,l1,4.50000000,10.00000000,21.60762634,21.11245441,0.09639373,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18161707,183247.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
157,Adagrad,128,softmax,l2,4.50000000,10.00000000,3.82570200,3.81945577,0.09000401,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16456914,343604.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
158,Adadelta,128,softmax,l2,4.50000000,10.00000000,3.93440917,3.93305221,0.10149655,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.16827974,503789.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
159,Adam,128,softmax,l2,4.50000000,10.00000000,0.63265958,0.62980829,0.09410644,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17451375,503818.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
160,Adamax,128,softmax,l2,4.50000000,10.00000000,0.66958835,0.66308559,0.09512460,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17014720,503804.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
161,Ftrl,128,softmax,l2,4.50000000,10.00000000,0.68755080,0.68738016,0.10379751,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17363491,503941.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
162,SGD,128,softmax,l2,4.50000000,10.00000000,3.55682764,3.53722765,0.20823905,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.50008817,183199.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
163,Adagrad,128,tanh,,4.50000000,10.00000000,0.57638506,0.58195536,0.10843303,0.70188889,0.82393906,0.70232386,0.99650794,0.50547619,0.70100000,0.82339474,0.70193774,0.99571429,0.50452381,0.21000497,343304.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
164,Adadelta,128,tanh,,4.50000000,10.00000000,0.65297938,0.64724636,0.09449942,0.63622222,0.75158294,0.71557638,0.80349206,0.52470900,0.64100000,0.75551592,0.71663329,0.81000000,0.52833333,0.18258846,503489.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
165,Adam,128,tanh,,4.50000000,10.00000000,0.46099731,0.52163813,0.08431661,0.78677778,0.85676078,0.81009754,0.91111111,0.70388889,0.73900000,0.82460964,0.77870201,0.87857143,0.64595238,0.16058152,503518.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
166,Adamax,128,tanh,,4.50000000,10.00000000,0.45820137,0.51078460,0.08463893,0.78333333,0.85471634,0.80572842,0.91063492,0.69846561,0.74500000,0.82989046,0.77926122,0.88857143,0.64928571,0.15809925,503504.00000000,4.00000000,39425.00000000,39425.00000000,0.00000000
