model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
95,Ftrl,128,relu,,4.50000000,10.00000000,0.68779250,0.68763193,0.07984223,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17826030,300639.00000000,3.00000000,22913.00000000,20393.90000000,10.99400000
96,SGD,128,relu,,4.50000000,10.00000000,0.57488531,0.58030069,0.07383027,0.70011111,0.82358327,0.70007786,1.00000000,0.50018518,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18512127,113409.00000000,3.00000000,22913.00000000,22912.60000000,0.00000000
97,Adagrad,128,relu,l1,4.50000000,10.00000000,17.03480606,16.94462776,0.08131623,0.69988889,0.82338264,0.70010078,0.99936508,0.50023810,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18260481,206944.00000000,3.00000000,22913.00000000,22912.10000000,0.00300000
98,Adadelta,128,relu,l1,4.50000000,10.00000000,18.77345600,18.76554089,0.09050531,0.52555555,0.54735831,0.64423592,0.55634921,0.50502646,0.54800000,0.56754843,0.67790923,0.57000000,0.53333333,0.16489911,300713.00000000,3.00000000,22913.00000000,22912.50000000,0.00100000
99,Adam,128,relu,l1,4.50000000,10.00000000,0.64766167,0.64653516,0.07918246,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17333522,300742.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
100,Adamax,128,relu,l1,4.50000000,10.00000000,0.81559656,0.78360260,0.27947159,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16874676,300728.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
101,Ftrl,128,relu,l1,4.50000000,10.00000000,0.69088874,0.69074999,0.08627055,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17564468,300865.00000000,3.00000000,22913.00000000,22833.80000000,0.34500000
102,SGD,128,relu,l1,4.50000000,10.00000000,13.15768108,12.87533636,0.08130884,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17011552,113635.00000000,3.00000000,22913.00000000,22912.40000000,0.00000000
103,Adagrad,128,relu,l2,4.50000000,10.00000000,2.51852891,2.51755917,0.07525411,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16931643,206912.00000000,3.00000000,22913.00000000,22912.00000000,0.00400000
104,Adadelta,128,relu,l2,4.50000000,10.00000000,2.66352296,2.66290224,0.08152044,0.52755555,0.56271524,0.69489572,0.55174603,0.51142857,0.50900000,0.53734330,0.67371606,0.51714286,0.50357143,0.16125100,300681.00000000,3.00000000,22913.00000000,22912.40000000,0.00100000
105,Adam,128,relu,l2,4.50000000,10.00000000,0.56203702,0.59990360,0.07388411,0.78144444,0.85538947,0.79806402,0.92349206,0.68674603,0.73300000,0.82517186,0.76336680,0.90000000,0.62166667,0.27320819,300710.00000000,3.00000000,22913.00000000,22912.80000000,0.00100000
106,Adamax,128,relu,l2,4.50000000,10.00000000,0.85333209,0.85804964,0.07870460,0.75511111,0.84427484,0.76093774,0.94825397,0.62634921,0.72100000,0.82258098,0.74137358,0.92428571,0.58547619,0.17433789,300696.00000000,3.00000000,22913.00000000,22912.20000000,0.00200000
107,Ftrl,128,relu,l2,4.50000000,10.00000000,0.68775443,0.68759255,0.08442733,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17987278,300833.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
108,SGD,128,relu,l2,4.50000000,10.00000000,2.35829077,2.35221872,0.10699439,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.25212698,113603.00000000,3.00000000,22913.00000000,22911.90000000,0.00300000
109,Adagrad,128,elu,,4.50000000,10.00000000,0.57625380,0.57846367,0.20565231,0.70144444,0.82362696,0.70219402,0.99587302,0.50515873,0.69900000,0.82240731,0.70049887,0.99571429,0.50119048,0.37443249,206716.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
110,Adadelta,128,elu,,4.50000000,10.00000000,0.69272096,0.69523363,0.07240624,0.54000000,0.62871516,0.69831960,0.60333333,0.49777778,0.50800000,0.60027234,0.67349653,0.56000000,0.47333334,0.15201750,300485.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
111,Adam,128,elu,,4.50000000,10.00000000,0.45771779,0.51744582,0.07184620,0.78644444,0.85185021,0.82768242,0.87952381,0.72439153,0.75300000,0.82858271,0.80537166,0.85857143,0.68261905,0.14903517,300514.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
112,Adamax,128,elu,,4.50000000,10.00000000,0.46269760,0.50938368,0.07678306,0.78222222,0.85277588,0.80968279,0.90111111,0.70296296,0.73900000,0.82325776,0.78419037,0.86857143,0.65261905,0.15698597,300500.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
113,Ftrl,128,elu,,4.50000000,10.00000000,0.68773242,0.68757496,0.07398877,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15009358,300637.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
114,SGD,128,elu,,4.50000000,10.00000000,0.53607755,0.54924664,0.07392569,0.72066667,0.83041389,0.72220205,0.97698413,0.54978836,0.71000000,0.82445032,0.71556013,0.97285714,0.53476190,0.17244222,113407.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
115,Adagrad,128,elu,l1,4.50000000,10.00000000,16.98952770,16.90314751,0.07696106,0.70100000,0.82349885,0.70170050,0.99650794,0.50399471,0.70300000,0.82479630,0.70258207,0.99857143,0.50595238,0.16140370,206942.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
116,Adadelta,128,elu,l1,4.50000000,10.00000000,18.87119751,18.85775642,0.08718162,0.49611111,0.55101876,0.67654114,0.50873016,0.48769841,0.50600000,0.55975586,0.69304961,0.51571429,0.49952381,0.14951832,300711.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
117,Adam,128,elu,l1,4.50000000,10.00000000,0.64093317,0.63912211,0.08100719,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17307839,300740.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
118,Adamax,128,elu,l1,4.50000000,10.00000000,0.99368914,0.92508541,0.07925498,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15438735,300726.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
119,Ftrl,128,elu,l1,4.50000000,10.00000000,0.69088209,0.69101679,0.08378129,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16465490,300863.00000000,3.00000000,22913.00000000,22911.00000000,0.00700000
120,SGD,128,elu,l1,4.50000000,10.00000000,13.13060827,12.84964619,0.07399943,0.70266666,0.82454812,0.70241790,0.99809524,0.50571429,0.70100000,0.82380787,0.70111111,0.99857143,0.50261905,0.15711269,113633.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
121,Adagrad,128,elu,l2,4.50000000,10.00000000,2.49215479,2.48949924,0.07766838,0.70033333,0.82313633,0.70131595,0.99619048,0.50309524,0.69800000,0.82171697,0.70021027,0.99428572,0.50047619,0.33215292,206910.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
122,Adadelta,128,elu,l2,4.50000000,10.00000000,2.66502903,2.66914744,0.08392665,0.52333333,0.59871529,0.68851822,0.58031746,0.48534392,0.51100000,0.58597718,0.68732513,0.57142857,0.47071429,0.17172937,300679.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
123,Adam,128,elu,l2,4.50000000,10.00000000,0.60260125,0.62545557,0.07961965,0.77233333,0.84934930,0.79229510,0.91634921,0.67632275,0.73400000,0.82392942,0.76822820,0.89000000,0.63000000,0.17127583,300708.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
124,Adamax,128,elu,l2,4.50000000,10.00000000,1.03671563,1.03781976,0.07949407,0.75933333,0.84240493,0.77786714,0.91888889,0.65296296,0.73300000,0.82506859,0.76256476,0.90000000,0.62166667,0.15244079,300694.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
125,Ftrl,128,elu,l2,4.50000000,10.00000000,0.68775284,0.68758743,0.08250124,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16960549,300831.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
126,SGD,128,elu,l2,4.50000000,10.00000000,2.31652503,2.31524112,0.07943749,0.71622222,0.82954514,0.71583791,0.98634921,0.53613757,0.71300000,0.82805005,0.71323179,0.98714286,0.53023810,0.18589399,113601.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
127,Adagrad,128,sigmoid,,4.50000000,10.00000000,0.61176178,0.61179082,0.06830108,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15843561,206724.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
128,Adadelta,128,sigmoid,,4.50000000,10.00000000,0.69555239,0.69435254,0.07983038,0.49744444,0.41127072,0.42003610,0.49349206,0.50007937,0.50300000,0.41450715,0.45386364,0.49428571,0.50880952,0.17492135,300493.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
129,Adam,128,sigmoid,,4.50000000,10.00000000,0.50405989,0.52580535,0.08465424,0.75111111,0.83331182,0.78520342,0.89047619,0.65820106,0.73800000,0.82418416,0.77681715,0.88142857,0.64238095,0.18434584,300522.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
130,Adamax,128,sigmoid,,4.50000000,10.00000000,0.58253354,0.58283811,0.09039011,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17847047,300508.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
131,Ftrl,128,sigmoid,,4.50000000,10.00000000,0.61163589,0.61141275,0.08382630,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16974661,300645.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
132,SGD,128,sigmoid,,4.50000000,10.00000000,0.61210128,0.61248597,0.07697310,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15682712,113415.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
133,Adagrad,128,sigmoid,l1,4.50000000,10.00000000,17.02740345,16.93543758,0.07698126,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16291709,206950.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
134,Adadelta,128,sigmoid,l1,4.50000000,10.00000000,18.83046570,18.82302361,0.08541818,0.49266667,0.40485036,0.34991870,0.48190476,0.49984127,0.49500000,0.40683112,0.35058823,0.48571429,0.50119048,0.16605721,300719.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
135,Adam,128,sigmoid,l1,4.50000000,10.00000000,0.64074326,0.64026184,0.08232882,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17687063,300748.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
136,Adamax,128,sigmoid,l1,4.50000000,10.00000000,0.64253304,0.63861527,0.08413610,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16447151,300734.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
137,Ftrl,128,sigmoid,l1,4.50000000,10.00000000,0.61485401,0.61458383,0.08758516,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17088685,300871.00000000,3.00000000,22913.00000000,22911.60000000,0.00500000
138,SGD,128,sigmoid,l1,4.50000000,10.00000000,13.17032671,12.88309526,0.07397208,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17385621,113641.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
139,Adagrad,128,sigmoid,l2,4.50000000,10.00000000,2.52888062,2.52441375,0.08196385,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16405447,206918.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
140,Adadelta,128,sigmoid,l2,4.50000000,10.00000000,2.62872584,2.62731943,0.08536005,0.61688889,0.66544034,0.61159466,0.79047619,0.50116402,0.61800000,0.66819137,0.61261905,0.79428571,0.50047619,0.16024539,300687.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
141,Adam,128,sigmoid,l2,4.50000000,10.00000000,0.62696915,0.62285270,0.07634320,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16118073,300716.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
142,Adamax,128,sigmoid,l2,4.50000000,10.00000000,0.78063713,0.76119207,0.28095257,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.50204325,300702.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
143,Ftrl,128,sigmoid,l2,4.50000000,10.00000000,0.61149545,0.61131750,0.08295109,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15841813,300839.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
144,SGD,128,sigmoid,l2,4.50000000,10.00000000,2.38506532,2.37353215,0.08929822,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18818679,113609.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
145,Adagrad,128,softmax,,4.50000000,10.00000000,0.68811647,0.68793848,0.07613435,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16789300,206724.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
146,Adadelta,128,softmax,,4.50000000,10.00000000,0.69295532,0.69294755,0.08931661,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.18439960,300493.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
147,Adam,128,softmax,,4.50000000,10.00000000,0.62641946,0.62472482,0.08319564,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16431038,300522.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
148,Adamax,128,softmax,,4.50000000,10.00000000,0.64875954,0.64713906,0.08011696,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16703069,300508.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
149,Ftrl,128,softmax,,4.50000000,10.00000000,0.68747580,0.68730239,0.08564644,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15512929,300645.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
150,SGD,128,softmax,,4.50000000,10.00000000,0.63286625,0.63129135,0.08041649,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17736197,113415.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
151,Adagrad,128,softmax,l1,4.50000000,10.00000000,17.09107800,16.99881763,0.08486967,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18958335,206950.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
152,Adadelta,128,softmax,l1,4.50000000,10.00000000,18.79503918,18.78848686,0.08932824,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.17314899,300719.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
153,Adam,128,softmax,l1,4.50000000,10.00000000,0.65814021,0.65634831,0.08565733,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17547107,300748.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
154,Adamax,128,softmax,l1,4.50000000,10.00000000,0.68016969,0.67861903,0.08771203,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18699529,300734.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
155,Ftrl,128,softmax,l1,4.50000000,10.00000000,0.69069193,0.69021167,0.08520210,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17873471,300871.00000000,3.00000000,22913.00000000,22899.90000000,0.05800000
156,SGD,128,softmax,l1,4.50000000,10.00000000,13.23089352,12.94132156,0.08088629,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17090650,113641.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
157,Adagrad,128,softmax,l2,4.50000000,10.00000000,2.59733222,2.59345946,0.07929649,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15784743,206918.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
158,Adadelta,128,softmax,l2,4.50000000,10.00000000,2.65922863,2.65841508,0.53029430,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.17488971,300687.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
159,Adam,128,softmax,l2,4.50000000,10.00000000,0.63157761,0.62901461,0.08533626,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16912458,300716.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
160,Adamax,128,softmax,l2,4.50000000,10.00000000,0.66461700,0.65976192,0.08980250,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16533787,300702.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
161,Ftrl,128,softmax,l2,4.50000000,10.00000000,0.68747329,0.68729856,0.09399769,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17042270,300839.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
162,SGD,128,softmax,l2,4.50000000,10.00000000,2.40493517,2.39256911,0.08903296,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18706985,113609.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
163,Adagrad,128,tanh,,4.50000000,10.00000000,0.58161622,0.58635128,0.07874227,0.70155555,0.82389263,0.70186625,0.99730159,0.50439153,0.69800000,0.82171821,0.70020614,0.99428572,0.50047619,0.17800968,206718.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
164,Adadelta,128,tanh,,4.50000000,10.00000000,0.68090592,0.68208106,0.09051862,0.55288889,0.61772376,0.72787927,0.58984127,0.52825397,0.55600000,0.61161958,0.74154962,0.58000000,0.54000000,0.17978897,300487.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
165,Adam,128,tanh,,4.50000000,10.00000000,0.46115878,0.51561334,0.08636773,0.78800000,0.85575533,0.81725523,0.89920635,0.71386243,0.74500000,0.82679680,0.78824397,0.87142857,0.66071429,0.17631426,300516.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
166,Adamax,128,tanh,,4.50000000,10.00000000,0.46553157,0.50965533,0.08244319,0.77711111,0.85018254,0.80341557,0.90317460,0.69306878,0.73900000,0.82352259,0.78164118,0.87285714,0.64976190,0.18260098,300502.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
167,Ftrl,128,tanh,,4.50000000,10.00000000,0.68776995,0.68761699,0.46404312,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16686811,300639.00000000,3.00000000,22913.00000000,22913.00000000,0.00000000
